leaving it behind	ᎤᎯᏴᎢ	[ù:hí:yv̌:ʔi]  (he is) (3rd/remote past)
leaving it behind	ᎠᎯᏯᏍᎪᎢ	[à:hi:yâ:sgó:ʔi]  (he is) (3rd/habitual)
leaving it behind	ᎯᎯᏯ	[hihǐ:ya]  (he is) (2nd/immediate)
leaving it behind	ᎤᎯᏯᏍᏗ	[u:hí̋:yâ:sdi]  (he is) (3rd/deverbal)
leaving some liquid	ᎦᏁᎯᏯᎠ	[gane:hi:yá:ʔa]  (he is) (3rd/present continuous)
leaving some liquid	ᏥᏁᎢᏯᎠ	[jineʔi:yáʔa]  (he is) (1st/present continuous)
leaving some liquid	ᎤᏁᎯᏴᎢ	[ù:ne:hí:yv̌:ʔi]  (he is) (3rd/remote past)
leaving some liquid	ᎦᏁᎯᏯᏍᎪᎢ	[gane:hi:yâ:sgó:ʔi]  (he is) (3rd/habitual)
leaving some liquid	ᎯᏁᎯᏯ	[hine:hǐ:ya]  (he is) (2nd/immediate)
leaving some liquid	ᎤᏁᎯᏯᏍᏗ	[u:ne:hǐ:yâ:sdi]  (he is) (3rd/deverbal)
lecturing him	ᎦᏬᏅᏗᎭ	[gawónhdíha]  (he is) (3rd/present continuous)
lecturing him	ᏥᏬᏅᏗᎭ	[ji:wónhdíha]  (he is) (1st/present continuous)
lecturing him	ᎤᏬᏂᏔᏅᎢ	[ù:wónhtanv̌:ʔi]  (he is) (3rd/remote past)
lecturing him	ᎦᏬᏅᏗᏍᎪᎢ	[gawónhdǐ:sgó:ʔi]  (he is) (3rd/habitual)
lecturing him	ᎯᏬᏅᏓ	[hi:wònhda]  (he is) (2nd/immediate)
lecturing him	ᎤᏬᏅᏙᏗ	[u:wònhdóhdi]  (he is) (3rd/deverbal)
leech	ᏜᏄᏏ	[dla:nú:si]  (single noun)
left	ᎠᎦᏍᎦᏂ	[aksgani]  (single noun)
lefthanded	ᎠᎦᏍᎦᏂᏓ	[aksgáni̋:da] (adj/adv)
lefthanded	ᎠᏂᎦᏍᎦᏂᏓ	[a:ni:ksgáni̋:da]  (plural adj/adv)
leftovers	ᎤᏘᏴᏅᎢ	[u:ti:yv̌:hnv̋:ʔi]  (single noun)
leg	ᎦᏅᏍᎨ	[ganv̀:sge]  (single noun)
leg	ᏗᎦᏅᏍᎨ	[diganv̀:sge]  (plural noun)
leg	ᎦᏅᏍᎨᏂ	[ganv̀:sge̋:ni]  (his) (single noun)
leg	ᏗᎦᏅᏍᎨᏂ	[diganv̀:sge̋:ni]  (his) (plural noun)
lender	ᏗᏓᏙᎵᏍᏗᏍᎩ	[di:da:tolsdi̋:sgi]  (single noun)
lender	ᏗᎾᏓᏙᎵᏍᏗᏍᎩ	[di:nada:tolsdi̋:sgi]  (plural noun)
length of time	ᎢᎪᎯᏓ	[ǐ:gó:hi̋:da]  (single noun)
letter	ᎪᏪᎵ	[go:hwe:li]  (single noun)
letter	ᏗᎪᏪᎵ	[digo:hwe:li]  (plural noun)
lettuce	ᎠᎪᏍᏓᎩᏍᏗ	[agó:sdagî:sdi]  (single noun)
liar	ᎦᏰᎪᎩ	[gayhgő:gi]  (single noun)
liar	ᎠᏂᏰᎪᎩ	[aniyhgő:gi]  (plural noun)
licking it	ᎠᎦᎾᏗᎠ	[à:ganǎ:díʔa]  (he is) (3rd/present continuous)
licking it	ᏥᎦᎾᏗᎠ	[jiganǎ:díʔa]  (he is) (1st/present continuous)
licking it	ᎤᎦᎾᏛᎢ	[ù:ganǎ:dv̌:ʔi]  (he is) (3rd/remote past)
licking it	ᎠᎦᎾᏗᏍᎪᎢ	[à:ganǎ:dî:sgó:ʔi]  (he is) (3rd/habitual)
licking it	ᎯᎦᎾᏓ	[higanǎ:da]  (he is) (2nd/immediate)
licking it	ᎤᎦᎾᏗᏍᏗ	[u:ganǎ:dî:sdi]  (he is) (3rd/deverbal)
lid	ᎫᏢᏗ	[gù:hlv́:di]  (single noun)
lid	ᏗᎫᏢᏗ	[digù:hlv́:di]  (plural noun)
lie	ᎦᏰᎪᎩ	[gayhgò:gi]  (single noun)
life	ᎬᏅᎢ	[gv:hnv̋:ʔi]  (his) (single noun)
life	ᏓᏅᏅᎢ	[dà:nv:hnv̋:ʔi]  (his) (plural noun)
lifting him	ᎯᏌᎳᏛᎦ	[hì:saladv̀:ga] (in.)  (he is) (2nd/immediate)
lifting him	ᎯᏌᎳᏛᎦ	[hisaladv̀:ga] (an.)  (he is) (2nd/immediate)
lifting him	ᎠᏌᎳᏗᎠ	[à:saladíʔa]  (he is) (3rd/present continuous)
lifting him	ᏥᏌᎳᏗᎠ	[jì:saladíʔa]  (he is) (1st/present continuous)
lifting him	ᎤᏌᎳᏓᏅᎢ	[ù:saladâ:nv̌:ʔi]  (he is) (3rd/remote past)
lifting him	ᎠᏌᎳᏗᏍᎪᎢ	[à:saladî:sgó:ʔi]  (he is) (3rd/habitual)
lifting him	ᎤᏌᎳᏙᏗ	[u:saladò:di]  (he is) (3rd/deverbal)
light	ᎠᏨᏍᏗ	[ajv̋ysdi]  (single noun)
light	ᏗᏨᏍᏗ	[di:jv̋ysdi]  (plural noun)
light a fire	ᎠᏥᏍᎸᏍᎦ	[à:jí:slvsga]  (3rd/present continuous)
light a fire	ᏥᏥᏍᎸᏍᎦ	[jijí:slv:sga]  (1st/present continuous)
light a fire	ᎤᏥᏍᎳᏅᎢ	[ù:jí:slanv̌:ʔi]  (3rd/remote past)
light a fire	ᎠᏥᏍᎸᏍᎪᎢ	[à:jí:slv:sgó:ʔi]  (3rd/habitual)
light a fire	ᎭᎢᏥᏍᎸᎦ	[hijì:slv̀:ga]  (2nd/immediate)
light a fire	ᎤᏥᏍᎸᏍᏗ	[u:jì:slv́sdi]  (3rd/deverbal)
lightning	ᎠᎾᎦᎵᎭ	[à:nâ:ga:líha]  (it is) (3rd/present continuous)
lightning	ᎤᎾᎦᎸᎲᎢ	[ù:nâ:galv:hv̌:ʔi]  (it is) (3rd/remote past)
lightning	ᎠᎾᎦᎵᏍᎪᎢ	[à:nâ:galǐ:sgóʔi]  (it is) (3rd/habitual)
lightning	ᎠᎾᎦᎵᏍᎩ	[anà:ga:lǐ:sgi]  (single noun)
lightning	ᏗᎾᎦᎵᏍᎩ	[di:nà:galǐ:sgi]  (1st/present continuous)
like	ᎢᏳᏍᏗ	[iyű:sdi] (adj/adv)
likes him	ᏥᎸᏉᏗ	[ji:lv̌:gwô:di] (an.)  (he) (1st/present continuous)
likes him	ᎠᎩᎸᏉᏗ	[à:gilv̌:kwdi] (in.)  (he) (1st/present continuous)
likes him	ᎯᎸᏉᏓ	[hi:lv:gwò:da] (in.)  (he) (2nd/immediate)
likes him	ᎯᎸᏉᏓ	[hilvkwda] (an.)  (he) (2nd/immediate)
likes him	ᎤᎸᏉᏗ	[ù:lv̌:kwdi]  (he) (3rd/present continuous)
likes him	ᎤᎸᏉᏛᎢ	[ù:lv̌:kwdv́:ʔi]  (he) (3rd/remote past)
likes him	ᎤᎸᏉᏙᎢ	[ù:lv̌:kwdó:ʔi]  (he) (3rd/habitual)
likes him	ᎤᎸᏉᏙᏗ	[u:lv̌:kwdohdi]  (he) (3rd/deverbal)
likes it	ᏥᎸᏉᏗ	[ji:lv̌:gwô:di] (an.)  (he) (1st/present continuous)
likes it	ᎠᎩᎸᏉᏗ	[à:gilv̌:kwdi] (in.)  (he) (1st/present continuous)
likes it	ᎯᎸᏉᏓ	[hi:lv:gwò:da] (in.)  (he) (2nd/immediate)
likes it	ᎯᎸᏉᏓ	[hilvkwda] (an.)  (he) (2nd/immediate)
likes it	ᎤᎸᏉᏗ	[ù:lv̌:kwdi]  (he) (3rd/present continuous)
likes it	ᎤᎸᏉᏛᎢ	[ù:lv̌:kwdv́:ʔi]  (he) (3rd/remote past)
likes it	ᎤᎸᏉᏙᎢ	[ù:lv̌:kwdó:ʔi]  (he) (3rd/habitual)
likes it	ᎤᎸᏉᏙᏗ	[u:lv̌:kwdohdi]  (he) (3rd/deverbal)
limb	ᎤᏩᏂᎦᏢᎢ	[ù:wá:nigahlv̋:ʔi]  (of a tree) (single noun)
limb	ᏚᏩᏂᎦᏢᎢ	[dù:wá:nigahlv̋:ʔi]  (of a tree) (plural noun)
limping	ᎠᏓᏕᎦ	[à:dadé:ga]  (he is) (3rd/present continuous)
limping	ᎦᏓᏕᎦ	[gadadé:ga]  (he is) (1st/present continuous)
limping	ᎤᏓᏕᏒᎢ	[ù:dadé:sv̌:ʔi]  (he is) (3rd/remote past)
limping	ᎠᏓᏕᎪᎢ	[à:da:dé:gó:ʔi]  (he is) (3rd/habitual)
limping	ᎭᏓᏚᎦ	[hadadù:ga]  (he is) (2nd/immediate)
limping	ᎤᏓᏗᏅᏗ	[u:dadǐ:nv̂:di]  (he is) (3rd/deverbal)
line	ᎠᏍᏓᏅᏅᎢ	[à:sdanv:hnv̋:ʔi]  (single noun)
line	ᏓᏍᏓᏅᏅᎢ	[dà:sdanv:hnv̋:ʔi]  (plural noun)
linking it	ᎩᏢᏍᎦ	[kihlv́sga]  (he is) (3rd/present continuous)
linking it	ᎬᎢᏢᏍᎦ	[gvʔihlv́sga]  (he is) (1st/present continuous)
linking it	ᎤᏫᏝᏅᎢ	[ù:hwihlanv́:ʔi]  (he is) (3rd/remote past)
linking it	ᎩᏢᏍᎪᎢ	[kihlv́sgóʔi]  (he is) (3rd/habitual)
linking it	ᎲᎯᏢᎦ	[hvhihlv̀:ga]  (he is) (2nd/immediate)
linking it	ᎤᏫᎸᏗ	[u:hwihldi]  (he is) (3rd/deverbal)
lion	ᏢᏓᏥ	[hlv:daji]  (single noun)
lion	ᏢᏓᏥ	[tlv:daji]  (single noun)
lip	ᎤᎭᏁᎦᎸᎢ	[ù:hané:gaʔlv̋:ʔi]  (his) (single noun)
lip	ᏚᎭᏁᎦᎸᎢ	[dù:hané:gaʔlv̋:ʔi]  (his) (plural noun)
listening to him or it	ᏥᏯᏛᏓᏍᏗᎭ	[ji:yà:tv:dâ:sdiha] (an.)  (he is) (1st/present continuous)
listening to him or it	ᎦᏛᏓᏍᏗᎭ	[gà:tv:dâ:sdiha] (in.)  (he is) (1st/present continuous)
listening to him or it	ᎯᏯᏛᏓᏍᏓ	[hi:yà:tv:dà:sda] (in.)  (he is) (2nd/immediate)
listening to him or it	ᎭᏛᏓᏍᏓ	[hatv:dà:sda] (an.)  (he is) (2nd/immediate)
listening to him or it	ᏥᏯᏛᏓᏍᏗ	[ji:yà:tv:dâ:sdi] (an.)  (he is) (1st/present continuous)
listening to him or it	ᎠᏆᏛᏓᏍᏗ	[à:gwatv:dâ:sdi] (in.)  (he is) (1st/present continuous)
listening to him or it	ᎯᏯᏛᏓᏍᏕᏍᏗ	[hi:yà:tv:dâ:sdé:sdi] (in.)  (he is) (2nd/future progressive)
listening to him or it	ᏣᏛᏓᏍᏕᏍᏗ	[jatv:dâ:sdé:sdi] (an.)  (he is) (2nd/future progressive)
listening to him or it	ᎠᏛᏓᏍᏗᎭ	[à:tv:dâ:sdiha]  (he is) (3rd/present continuous)
listening to him or it	ᎤᏛᏓᏍᏔᏅᎢ	[ù:tv:dâ:stanv̌:ʔi]  (he is) (3rd/remote past)
listening to him or it	ᎠᏛᏓᏍᏗᏍᎪᎢ	[à:tv:dâ:sdi:sgó:ʔi]  (he is) (3rd/habitual)
listening to him or it	ᎤᏛᏓᏍᏙᏗ	[u:tv:dà:sdóhdi]  (he is) (3rd/deverbal)
listening to him or it	ᎤᏛᏓᏍᏗ	[ù:tv:dâ:sdi]  (he is) (3rd/present continuous)
listening to him or it	ᎤᏛᏓᏍᏛᎢ	[ù:tv:dâ:sdv̌:ʔi]  (he is) (3rd/remote past)
listening to him or it	ᎤᏛᏓᏍᏙᎢ	[ù:tv:dâ:sdó:ʔi]  (he is) (3rd/habitual)
little	ᏧᎾᏍᏗ	[junsdi]  (plural adj/adv)
little	ᏧᏍᏗ	[jusdi]  (plural adj/adv)
little	ᎤᏍᏗ	[usdi̋] (adj/adv)
liver	ᎤᏪᎳ	[uwe:la]  (single noun)
liver	ᏧᏪᎳ	[juwe:la]  (plural noun)
lives	ᎡᎭ	[ě:ha]  (he) (3rd/present continuous)
lives	ᎨᎠ	[gé:ʔa]  (he) (1st/present continuous)
lives	ᎡᎰᎢ	[è:hó:ʔi]  (he) (3rd/habitual)
lives	ᎮᎮᏍᏗ	[he:hé:sdi]  (he) (2nd/future progressive)
lives	ᎦᏁᎳ	[ganě:la]  (he) (resides) (3rd/present continuous)
lives	ᏥᏁᎳ	[jině:la]  (he) (resides) (1st/present continuous)
lives	ᎦᏁᎶᎢ	[ganě:lóʔi]  (he) (resides) (3rd/habitual)
lives	ᎯᏁᎴᏍᏗ	[hině:lê:sdi]  (he) (resides) (2nd/future progressive)
livestock	ᎦᎾᏝᎢ	[ganà:hláʔi]  (single noun)
lizard	ᏘᏲᎭᎵ	[tiyǒ:háʔli]  (single noun)
loaning it to him	ᎠᏙᎵᏍᏗᎭ	[à:tolsdíha]  (he is) (3rd/present continuous)
loaning it to him	ᏥᏯᏙᎵᏍᏗᎭ	[ji:yà:tolsdíha]  (he is) (1st/present continuous)
loaning it to him	ᎤᏙᎵᏍᏔᏅᎢ	[ù:tolstánv́:ʔi]  (he is) (3rd/remote past)
loaning it to him	ᎠᏙᎵᏍᏗᏍᎪᎢ	[à:tolsdǐ:sgó:ʔi]  (he is) (3rd/habitual)
loaning it to him	ᎯᏯᏙᎵᏍᏓ	[hi:yà:tolsda]  (he is) (2nd/immediate)
loaning it to him	ᎤᏙᎵᏍᏙᏗ	[u:tolsdóhdi]  (he is) (3rd/deverbal)
locust	ᎥᎴ	[v:le]  (single noun)
locust	ᎶᎶ	[lo:lo]  (cicada) (single noun)
Locust Grove	ᎧᎶᏇᎩᏗᎢ	[Kalò:gwě:kdi̋:ʔi]  (single noun)
locust tree	ᎧᎶᏇᎩᏗ	[kalò:gwě:kdi]  (single noun)
lonesome	ᎠᎩᎯᏐᏓᏁᎭ	[à:gihi:sohdâ:neha] (an.)  (he is) (1st/present continuous)
lonesome	ᎠᎩᏐᏓᏁᎭ	[à:ki:sohdá:neha] (in.)  (he is) (1st/present continuous)
lonesome	ᎤᎯᏐᏓᏁᎭ	[ù:hi:sohdâ:neha]  (he is) (3rd/present continuous)
lonesome	ᎤᎯᏐᏓᏁᎸᎢ	[ù:hi:sohdâ:ne:lv̌:ʔi]  (he is) (3rd/remote past)
lonesome	ᎤᎯᏐᏓᏁᎰᎢ	[ù:hi:sohdâ:ne:hó:ʔi]  (he is) (3rd/habitual)
lonesome	ᏣᎯᏐᏓᏏ	[jahi:sohdà:si]  (he is) (2nd/immediate)
lonesome	ᎤᎯᏐᏓᏁᏗ	[]  (he is) (3rd/deverbal)
lonesome	ᎤᎯᏐᏗ	[ù:hi:sóhdi]  (it is) (3rd/present continuous)
lonesome	ᎤᎯᏐᏛᎢ	[ù:hi:sohdv̌:ʔi]  (it is) (3rd/remote past)
lonesome	ᎤᎯᏐᏙᎢ	[ù:hi:sohdó:ʔi]  (it is) (3rd/habitual)
long	ᎦᏅᎯᏓ	[ganv:hi̋:da] (adj/adv)
long	ᏗᎦᏅᎯᏓ	[diganv:hi̋:da]  (plural adj/adv)
long ago	ᎪᎯᎩ	[gohigi] (adj/adv)
long-eared	ᏗᎦᎴᏅᎯᏓ	[digaʔlě:nv́:hi̋:da] (adj/adv)
long-eared	ᏗᏂᎴᏅᎯᏓ	[di:ni:lě:nv́:hi̋:da]  (plural adj/adv)
look!	Ꮒ	[ni]
looking after him	ᏓᎧᏃᏩᏗᏙᎭ	[dà:kano:wadǐ:dô:ha]  (he is) (3rd/present continuous)
looking after him	ᏕᏥᎦᏃᏩᏗᏙᎭ	[de:jí:gà:no:wadǐ:dô:ha]  (he is) (1st/present continuous)
looking after him	ᏚᎧᏃᏩᏗᏙᎸᎢ	[dù:kano:wadǐ:dô:lv̌:ʔi]  (he is) (3rd/remote past)
looking after him	ᏓᎧᏃᏩᏗᏙᎰᎢ	[dà:kano:wadǐ:dô:hó:ʔi]  (he is) (3rd/habitual)
looking after him	ᏘᎦᏃᏩᏗᏓ	[ti:gâ:no:wadǐ:da]  (he is) (2nd/immediate)
looking after him	ᏧᎧᏃᏩᏗᏓᏍᏗ	[ju:kano:wadǐ:dâ:sdi]  (he is) (3rd/deverbal)
looking around	ᎠᎦᏖᏃᎭ	[à:kté:noha]  (he is) (3rd/present continuous)
looking around	ᏥᎦᏖᏃᎭ	[jigà:té:noha]  (he is) (1st/present continuous)
looking around	ᎤᎦᏖᏃᎸᎢ	[ù:ktě:nô:lv̌:ʔi]  (he is) (3rd/remote past)
looking around	ᎠᎦᏖᏃᎰᎢ	[à:kté:nohó:ʔi]  (he is) (3rd/habitual)
looking around	ᎯᎦᏖᎾᎦ	[hikte:naga]  (he is) (2nd/immediate)
looking around	ᎤᎦᏖᎾᏍᏗ	[u:ktě:nâ:sdi]  (he is) (3rd/deverbal)
looking at him or it	ᏥᏯᎦᏙᏍᏗ	[ji:yagà:tǒ:sdi] (an.)  (he is) (1st/present continuous)
looking at him or it	ᎦᎦᏙᏍᏗ	[gàgà:tǒ:sdi] (in.)  (he is) (1st/present continuous)
looking at him or it	ᎯᏯᎦᏙᏍᏓ	[hi:yagà:tǒ:sda] (in.)  (he is) (2nd/immediate)
looking at him or it	ᎭᎦᏙᏍᏓ	[haktǒ:sda] (an.)  (he is) (2nd/immediate)
looking at him or it	ᎠᎦᏙᏍᏗ	[à:ktǒ:sdi]  (he is) (3rd/present continuous)
looking at him or it	ᎤᎦᏙᏍᏔᏅᎢ	[ù:ktǒ:stánv̌:ʔi]  (he is) (3rd/remote past)
looking at him or it	ᎠᎦᏙᏍᏗᏍᎪᎢ	[à:ktǒ:sdí:sgó:ʔi]  (he is) (3rd/habitual)
looking at him or it	ᎤᎦᏙᏍᏙᏗ	[u:ktǒ:sdóhdi]  (he is) (3rd/deverbal)
looking at himself in a mirror	ᎠᏓᎨᎭ	[à:da:kéha]  (he is) (3rd/present continuous)
looking at himself in a mirror	ᎦᏓᎨᎭ	[gadà:kéha]  (he is) (1st/present continuous)
looking at himself in a mirror	ᎤᏓᎨᎲᎢ	[ù:da:kě:hv́:ʔi]  (he is) (3rd/remote past)
looking at himself in a mirror	ᎠᏓᎨᏍᎪᎢ	[à:da:kě:sgóʔi]  (he is) (3rd/habitual)
looking at himself in a mirror	ᎭᏓᎬᎳ	[hada:kv̌:la]  (he is) (2nd/immediate)
looking at himself in a mirror	ᎤᏓᎨᏗ	[u:da:kéhdi]  (he is) (3rd/deverbal)
looking for him	ᎠᏲᎭ	[à:hyóha]  (he is) (3rd/present continuous)
looking for him	ᏥᏲᎭ	[ji:yóha]  (he is) (1st/present continuous)
looking for him	ᎤᏯᎸᎢ	[ù:hyalv̌:ʔi]  (he is) (3rd/remote past)
looking for him	ᎠᏲᎰᎢ	[à:hyohó:ʔi]  (he is) (3rd/habitual)
looking for him	ᎯᏲᎦ	[hìyhga]  (he is) (2nd/immediate)
looking for him	ᎤᏯᏍᏗ	[uysdi]  (he is) (3rd/deverbal)
looking for it	ᎤᏲᎭ	[ù:hyoha]  (he is) (inanimate) (3rd/present continuous)
looking for it	ᎠᎩᏲᎭ	[à:gihyóha]  (he is) (inanimate) (1st/present continuous)
looking for it	ᎤᏯᎸᎢ	[ù:hyalv̌:ʔi]  (he is) (inanimate) (3rd/remote past)
looking for it	ᎤᏲᎰᎢ	[ù:hyohó:ʔi]  (he is) (inanimate) (3rd/habitual)
looking for it	ᏣᏱᎦ	[jayhga]  (he is) (inanimate) (2nd/immediate)
looking for it	ᎤᏱᏍᏗ	[uysdi]  (he is) (inanimate) (3rd/deverbal)
loose hair	ᎩᏝ	[giʔhla]  (single noun)
losing his way	ᎤᎴᎾᎯᎭ	[ù:le:nǎ:hí:ha]  (he is) (3rd/present continuous)
losing his way	ᎠᏆᎴᎾᎯᎭ	[à:gwale:nǎ:híha]  (he is) (1st/present continuous)
losing his way	ᎤᎴᎾᏢᎢ	[ù:le:nǎ:hlv́:ʔi]  (he is) (3rd/remote past)
losing his way	ᎤᎴᎾᎯᎰᎢ	[ù:le:nǎ:híhó:ʔi]  (he is) (3rd/habitual)
losing his way	ᏣᎴᎾᎦ	[jale:nǎ:ga]  (he is) (2nd/immediate)
losing his way	ᎤᎴᎾᏍᏗ	[u:le:nǎ:sdi]  (he is) (3rd/deverbal)
losing it	ᎤᏲᎱᏎᎭ	[ù:yo:hǔ:séha]  (he is) (3rd/present continuous)
losing it	ᎠᎩᏲᎱᏎᎭ	[à:giyo:hǔ:séha]  (he is) (1st/present continuous)
losing it	ᎤᏲᎱᏎᎸᎢ	[ù:yo:hǔ:sé:lv̌:ʔi]  (he is) (3rd/remote past)
losing it	ᎤᏲᎱᏎᎰᎢ	[ù:yo:hǔ:sé:hó:ʔi]  (he is) (3rd/habitual)
losing it	ᏣᏲᎱᏏ	[jayo:hǔ:si]  (he is) (2nd/immediate)
losing it	ᎤᏲᎱᏎᏗ	[u:yo:hǔ:séhdi]  (he is) (3rd/deverbal)
loudmouth	ᎠᎭᎳᏓ	[ahala̋:da]  (single noun)
loudmouth	ᏗᏂᎭᎳᏓ	[di:ni:hala̋:da]  (plural noun)
louse	ᏘᎾ	[tina]  (single noun)
love	ᎠᏓᎨᏳᏗ	[ada:geyhdi]  (single noun)
loves	ᎤᏓᎨᏳᎭ	[ù:da:ge:yú:ha]  (he) (3rd/present continuous)
loves	ᎠᏆᏓᎨᏳᎭ	[à:gwada:ge:yúha]  (he) (1st/present continuous)
loves	ᎤᏓᎨᏳᏒᎢ	[ù:da:ge:yú:sv̌:ʔi]  (he) (3rd/remote past)
loves	ᎤᏓᎨᏳᏐᎢ	[ù:da:ge:yú:só:ʔi]  (he) (3rd/habitual)
loves	ᏣᏓᎨᏳᏎᏍᏗ	[jada:ge:yú:sé:sdi]  (he) (2nd/future progressive)
loves	ᎤᏓᎨᏳᏗ	[u:da:geyhdi]  (he) (3rd/deverbal)
loves her	ᏥᎨᏳᎠ	[ji:ge:yú:ʔa] (an.)  (he) (1st/present continuous)
loves her	ᎠᎩᎨᏳᎭ	[à:gige:yúha] (in.)  (he) (1st/present continuous)
loves her	ᎯᎨᏳᏎᏍᏗ	[hi:ge:yú:sé:sdi] (in.)  (he) (2nd/future progressive)
loves her	ᏣᎨᏳᏎᏍᏗ	[jage:yú:sé:sdi] (an.)  (he) (2nd/future progressive)
loves her	ᎤᎨᏳᎭ	[ù:ge:yúha]  (he) (3rd/present continuous)
loves her	ᎤᎨᏳᏒᎢ	[ù:ge:yú:sv̌:ʔi]  (he) (3rd/remote past)
loves her	ᎤᎨᏳᏐᎢ	[ù:ge:yú:só:ʔi]  (he) (3rd/habitual)
loves her	ᎤᎨᏳᏗ	[u:geyhdi]  (he) (3rd/deverbal)
lying	ᎠᏥᎪᎥᏍᎦ	[atsgó:ʔvsga]  (he is) (3rd/present continuous)
lying	ᎦᏥᏍᎪᎥᏍᎦ	[gajì:sgó:ʔvsga]  (he is) (1st/present continuous)
lying	ᎤᏥᎪᏅᎢ	[ù:tsgó:nv̌:ʔi]  (he is) (3rd/remote past)
lying	ᎠᏥᎪᎥᏍᎪᎢ	[à:tsgó:ʔvsgó:ʔi]  (he is) (3rd/habitual)
lying	ᎭᏥᎪᎥᎦ	[hatsgóʔv̀:ga]  (he is) (2nd/immediate)
lying	ᎤᏥᎪᏗ	[u:tsgò:di]  (he is) (3rd/deverbal)
lying down	ᎦᏅᎦ	[ganhga]  (he is) (3rd/present continuous)
lying down	ᏥᏅᎦ	[jinv̀:ga]  (he is) (1st/present continuous)
lying down	ᎦᏅᎪᎢ	[ganhgó:ʔi]  (he is) (3rd/habitual)
lying down	ᎯᏅᎨᏍᏗ	[hinhgé:sdi]  (he is) (2nd/future progressive)
magical	ᎠᏓᏪᎯ	[adǎ:we̋:hi] (adj/adv)
magical	ᎠᏂᏓᏪᎯ	[ani:dǎ:we̋:hi]  (plural adj/adv)
magician	ᎠᏓᏪᎯ	[adǎ:wé:hi]  (single noun)
magician	ᎠᏂᏓᏪᎯ	[ani:dǎ:wé:hi]  (plural noun)
making a mistake	ᎤᎵᏓᏍᏗᎭ	[ù:lǐ:dâ:sdi:ha]  (he is) (3rd/present continuous)
making a mistake	ᎠᎩᎵᏓᏍᏗᎭ	[à:gilǐ:dâ:sdiha]  (he is) (1st/present continuous)
making a mistake	ᎤᎵᏓᏍᏔᏅᎢ	[ù:lǐ:dâ:stanv̌:ʔi]  (he is) (3rd/remote past)
making a mistake	ᎤᎵᏓᏍᏗᏍᎪᎢ	[ù:lǐ:dâ:sdi:sgó:ʔi]  (he is) (3rd/habitual)
making a mistake	ᏣᎵᏓᏍᏓ	[jali:dâ:sda]  (he is) (2nd/immediate)
making a mistake	ᎤᎵᏓᏍᏙᏗ	[u:lǐ:dâ:sdohdi]  (he is) (3rd/deverbal)
making an incision	ᎯᏰᎳᎦ	[hì:ye:laga] (in.)  (he is) (2nd/immediate)
making an incision	ᎯᏰᎳᎦ	[hihye:laga] (an.)  (he is) (2nd/immediate)
making an incision	ᎠᏰᏠᎭ	[à:hyě:hlóha]  (he is) (3rd/present continuous)
making an incision	ᏥᏰᏠᎭ	[jì:yě:hlóha]  (he is) (1st/present continuous)
making an incision	ᎤᏰᏝᎸᎢ	[ù:hyě:hlálv̌:ʔi]  (he is) (3rd/remote past)
making an incision	ᎠᏰᏠᎰᎢ	[à:hyě:hlóhó:ʔi]  (he is) (3rd/habitual)
making an incision	ᎤᏰᎵᏍᏗ	[u:hyě:lsdi]  (he is) (3rd/deverbal)
making an X	ᏓᏓᎿᏫᏍᏗᎭ	[dà:da:hnâwsdíha]  (he is) (3rd/present continuous)
making an X	ᏕᎦᏓᎾᏫᏍᏗᎭ	[de:gádà:nâwsdíha]  (he is) (1st/present continuous)
making an X	ᏚᏓᎿᏫᏍᏔᏅᎢ	[dù:da:hnâwstanv̌:ʔi]  (he is) (3rd/remote past)
making an X	ᏓᏓᎿᏫᏍᏗᏍᎪᎢ	[dà:da:hnâwsdi:sgó:ʔi]  (he is) (3rd/habitual)
making an X	ᏔᏓᎿᏫᏍᏓ	[tadá:hnàwsda]  (he is) (2nd/immediate)
making an X	ᏧᏓᎿᏫᏍᏙᏗ	[ju:da:hnàwsdóhdi]  (he is) (3rd/deverbal)
making footsteps	ᏚᏍᏓᏃᏴᎦ	[dú:sdano:hyvhga]  (he is) (3rd/present continuous)
making footsteps	ᏓᏆᏍᏓᏃᏴᎦ	[dà:gwá:sdano:hyv́hga]  (he is) (1st/present continuous)
making footsteps	ᏚᏍᏓᏃᏴᎬᎢ	[dú:sdano:hyvhgv̌:ʔi]  (he is) (3rd/remote past)
making footsteps	ᏚᏍᏓᏃᏴᎪᎢ	[dú:sdano:hyvhgó:ʔi]  (he is) (3rd/habitual)
making footsteps	ᏗᏣᏍᏓᏃᏴᎳ	[dijá:sdano:hyv̌:la]  (he is) (2nd/immediate)
making footsteps	ᏧᏍᏓᏃᏴᏟᏍᏗ	[jù:sdano:hyv:hlisdi]  (he is) (3rd/deverbal)
making him angry	ᎧᎾᎸᏍᏗᎭ	[kanǎ:lv́:sdiha]  (he is) (3rd/present continuous)
making him angry	ᏥᎾᎸᏍᏗᎭ	[jì:nǎ:lv́:sdiha]  (he is) (1st/present continuous)
making him angry	ᎤᎿᎸᏍᏔᏅᎢ	[ù:hnǎ:lv́:stanv̌:ʔi]  (he is) (3rd/remote past)
making him angry	ᎧᎾᎸᏍᏗᏍᎪᎢ	[kanǎ:lv́:sdi:sgó:ʔi]  (he is) (3rd/habitual)
making him angry	ᎯᎾᎸᏍᏓ	[hì:na:lv:sda]  (he is) (2nd/immediate)
